Neighborhood,Neighborhood Latitude,Neighborhood Longitude,From Center,Venue,Venue Latitude,Venue Longitude,Venue Category
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Prinsenhof Hotel,53.22082912348914,6.569035281207086,Hotel
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Bever,53.219634634490134,6.571173933605713,Outdoor Supply Store
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Kleine Heerlijkheid,53.2188627735425,6.572654039576122,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Grand Café Prinsenhof,53.22092614907723,6.5689876246141825,Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Groninger Forum,53.218843,6.570031,Cultural Center
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Forum Groningen,53.218813,6.569984,Movie Theater
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Restaurant Voilà,53.22338972043216,6.570168971548585,French Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Martinikerkhof,53.22022810333691,6.569083371108085,Park
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Eetbar Het Concerthuis,53.21836265056179,6.570650741159675,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Flinders Cafe,53.21846444415852,6.573137682684438,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Dinercafe Diep,53.218753256342886,6.572914424199635,French Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Gustatio,53.2182,6.568896,Italian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Osteria Da Vinci,53.22197879861253,6.567679089436908,Italian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Kohinoor Van India,53.2211985457147,6.574257230005575,Indian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Grand Theatre,53.21851856596119,6.568477885765556,Theater
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Prinsentuin,53.22151845481401,6.56896142196826,Garden
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Machinefabriek NNT,53.22359380872494,6.569026701489203,Theater
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Cue Action,53.218988932165644,6.571714457929187,Pool Hall
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Grote Markt,53.21875398728718,6.567710638046265,Plaza
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Grand Café Time Out,53.21837490316789,6.570803981538053,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Martinitoren,53.219333,6.568243,Church
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Het Pakhuis,53.21802417684287,6.571166219118105,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Branderij,53.218473439282974,6.572461127207967,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Der Witz,53.218258656922416,6.567053706384058,Bar
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Javaans Eetcafe,53.218084600099594,6.572725180909724,Indonesian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Vera,53.217047,6.570089,Rock Club
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Eetcafé Schuitendiep,53.217974654856334,6.57354745523444,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Kattencafe Op Zn Kop,53.22077487338978,6.566161024533451,Pet Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Ribhouse Bronco,53.21860597245644,6.568184677436991,Steakhouse
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Griekse Traiterie de Olijfboom,53.2164348986433,6.5723881219923,Greek Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Cho Fah Eatthai,53.21777464455724,6.568035029693614,Thai Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Biechtstoel,53.21744861714521,6.575693469525549,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Nachtcafe Warhol,53.21749920212873,6.570332086423651,Nightclub
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Café Hooghoudt,53.218398639319496,6.567443657113416,Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Martinikerk,53.219348906617384,6.56840671446691,Church
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Stadscafé-Restaurant 't Feithhuis,53.219032713752945,6.569398871439187,Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Fujiyama,53.219192627318556,6.567065914986633,Japanese Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,House Of Spice,53.22244409595822,6.566446760538317,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Imono,53.21762839010476,6.568278575990822,Sushi Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Borrelcafé Oblomov,53.218316016266975,6.569716390239283,Beer Garden
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Hotel NH Groningen,53.22025123432696,6.57619505082106,Hotel
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Food Matterz,53.221664,6.5654907,Sandwich Place
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Schouwburgcafé De Souffleur,53.22059663176413,6.571516792550598,Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Vapiano,53.21851499354588,6.569820372830002,Italian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Cervantes,53.21698745322434,6.572307908929029,Tapas Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Restaurant Vive la Vie,53.21707139999999,6.569650099999999,Modern European Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Plato,53.22037257970098,6.566537934214788,Record Shop
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Hemingway’s Cuba,53.216941662321254,6.572469115296202,Cuban Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Belg Waterloo,53.21827794336815,6.567234443529206,Food Truck
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Spring's,53.222505,6.567513,Gym
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Café Kult,53.21662752514658,6.57289885270699,Pub
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Moro,53.216955647992386,6.572321976549541,Mediterranean Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Søstrene Grene,53.2183357292885,6.567254355788746,Furniture / Home Store
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,LeCuq,53.218516,6.571898,Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,O'Ceallaigh Irish Pub,53.21673430779578,6.571974532965167,Irish Pub
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Konbu,53.217940888871645,6.569294107225572,Asian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Game Mania,53.221034345885876,6.5659023180594485,Video Game Store
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Het zusje van André Dokter,53.217677,6.569935,French Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Boccaccio - Bottega Toscana,53.2166778126726,6.572918712131059,Italian Restaurant
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,De Drie Gezusters,53.218302020238724,6.567965512632224,Bar
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,SUBWAY®,53.22095800019131,6.566221492562136,Sandwich Place
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Apotheek Hanzeplein,53.220567991597136,6.577151604492133,Pharmacy
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Grand Café UMCG,53.22090911232259,6.576774521524787,Café
Binnenstad-Oost,53.2209161,6.5727720000000005,0.3781146269311335,Fontein Hanze,53.22074855854266,6.577220631794602,Plaza
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,De Kleine Moghul,53.22409744888742,6.559298639153468,Indian Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Eetcafé Fortuna,53.22367594931638,6.558497932297634,Greek Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Noorderplantsoen,53.223407913752894,6.5554235978050786,Park
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,De Garage,53.224082,6.564446,Bistro
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Café De Minnaar,53.22287625929827,6.559304976067337,Bar
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Restaurant Bla Bla,53.222362072160344,6.561448104395143,Vegetarian / Vegan Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Eetwaar,53.22198758,6.560005,French Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Platformtheater,53.224056727908916,6.564095192014499,Performing Arts Venue
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Simplon,53.22458343028912,6.5639430495562365,Concert Hall
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Eetcafé Lambik,53.22269669379431,6.5555704740322405,Café
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Café De Toeter,53.222473,6.5654907,Whisky Bar
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Hotel Corps De Garde,53.221012,6.562892,Hotel
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Mas Mas,53.22016,6.561409,Coffee Shop
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Black & Bloom,53.219432522691065,6.56182459107847,Coffee Shop
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,the Student Hotel,53.22350733461082,6.565581014169854,Hotel
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Food Matterz,53.221664,6.5654907,Sandwich Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Buurman & Buurman,53.22737414609002,6.561464309561415,Pizza Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Albert Heijn,53.22469759108168,6.562813874898658,Supermarket
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,House Of Spice,53.22244409595822,6.566446760538317,Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Elmer's,53.224238,6.562748,Tea Room
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Anat,53.223598,6.553378,Vegetarian / Vegan Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Het Paleis,53.22603147816527,6.562474261123522,Event Space
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Kattencafe Op Zn Kop,53.22077487338978,6.566161024533451,Pet Café
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Zondag,53.22452116167341,6.555635501482429,Gastropub
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Grandcafé De Oude Kijk,53.21977449929297,6.56164924417071,French Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Feel Good,53.21910360164463,6.562109342262352,Juice Bar
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Plaza Danza,53.22276664154073,6.5651666253390735,Dance Studio
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Il Gusto,53.21918960013876,6.5620260645185535,Sandwich Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,No 25,53.21901698332217,6.562274500335457,Salad Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Game Mania,53.221034345885876,6.5659023180594485,Video Game Store
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Starbucks,53.21921330180201,6.562818288803101,Coffee Shop
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,The Pool,53.223476708358234,6.565520666171753,Mediterranean Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Spring's,53.222505,6.567513,Gym
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,PS!,53.21900989573959,6.562202245614261,Coffee Shop
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Het Curry Huis,53.224207,6.552923,Indian Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Bij Britta,53.21906457272639,6.562180323585881,Bakery
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Noorderhaven,53.21961676696773,6.5581831864446105,Harbor / Marina
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,EkoPlaza,53.22382865744817,6.563558578491211,Grocery Store
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Bistro 't Gerecht,53.22015367181438,6.563960111701814,Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Zevende Hemel De,53.22327992762047,6.562982266257559,Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Ossenmarkt,53.2219110816067,6.563063073663623,Plaza
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Cafe De Bres,53.22372570617574,6.553440885000527,Bar
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,SUBWAY®,53.22095800019131,6.566221492562136,Sandwich Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Ebbingekwartier,53.22463529437864,6.566439519260411,Performing Arts Venue
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Simplon Jongerenhotel,53.22497775959955,6.564017418657151,Hostel
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Jumbo,53.22691196660815,6.562621798315641,Supermarket
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Goud Heerlijk,53.22292900489672,6.564310983148165,Mediterranean Restaurant
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Pizzeria Rigoletto,53.226069997224215,6.561335566102702,Pizza Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,Taco Mundo,53.22345401073391,6.5636764939003,Taco Place
Hortusbuurt,53.223298,6.5602398,0.6992663887423997,El Txoko,53.21986021894696,6.561642145546304,Spanish Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,De Garage,53.224082,6.564446,Bistro
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,the Student Hotel,53.22350733461082,6.565581014169854,Hotel
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Platformtheater,53.224056727908916,6.564095192014499,Performing Arts Venue
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,DOT,53.22499124170433,6.567638896892967,Gastropub
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Simplon,53.22458343028912,6.5639430495562365,Concert Hall
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Buurman & Buurman,53.22737414609002,6.561464309561415,Pizza Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Café De Toeter,53.222473,6.5654907,Whisky Bar
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Het Paleis,53.22603147816527,6.562474261123522,Event Space
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,De Machinefabriek NNT,53.22359380872494,6.569026701489203,Theater
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Amazing Oriental 東方行,53.22799805278457,6.565022336379796,Grocery Store
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,House Of Spice,53.22244409595822,6.566446760538317,Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,De Kleine Moghul,53.22409744888742,6.559298639153468,Indian Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Restaurant Voilà,53.22338972043216,6.570168971548585,French Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Osteria Da Vinci,53.22197879861253,6.567679089436908,Italian Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Albert Heijn,53.22469759108168,6.562813874898658,Supermarket
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Food Matterz,53.221664,6.5654907,Sandwich Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Eetcafé De Padang,53.22853138137973,6.5633308128078225,Moroccan Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,The Pool,53.223476708358234,6.565520666171753,Mediterranean Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Elmer's,53.224238,6.562748,Tea Room
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Eetcafé Fortuna,53.22367594931638,6.558497932297634,Greek Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Plaza Danza,53.22276664154073,6.5651666253390735,Dance Studio
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Spring's,53.222505,6.567513,Gym
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Restaurant Bla Bla,53.222362072160344,6.561448104395143,Vegetarian / Vegan Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Hotel Corps De Garde,53.221012,6.562892,Hotel
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Café De Minnaar,53.22287625929827,6.559304976067337,Bar
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Game Mania,53.221034345885876,6.5659023180594485,Video Game Store
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Eetwaar,53.22198758,6.560005,French Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Ebbingekwartier,53.22463529437864,6.566439519260411,Performing Arts Venue
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,EkoPlaza,53.22382865744817,6.563558578491211,Grocery Store
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Zevende Hemel De,53.22327992762047,6.562982266257559,Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Jumbo,53.22691196660815,6.562621798315641,Supermarket
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Simplon Jongerenhotel,53.22497775959955,6.564017418657151,Hostel
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Cafetaria Snackpoint De Kapteyn,53.227443606404854,6.57063113727245,Snack Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,SUBWAY®,53.22095800019131,6.566221492562136,Sandwich Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Ossenmarkt,53.2219110816067,6.563063073663623,Plaza
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Pizzeria Rigoletto,53.226069997224215,6.561335566102702,Pizza Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Goud Heerlijk,53.22292900489672,6.564310983148165,Mediterranean Restaurant
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Taco Mundo,53.22345401073391,6.5636764939003,Taco Place
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Het Onderdelenhuis,53.22511,6.56182,Other Repair Shop
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Bushalte Brouwerstraat,53.225635751412625,6.5623200853677,Bus Stop
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,DA Drogisterij Jantina,53.226835066666666,6.562844,Pharmacy
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Hein Post,53.22585171696455,6.561503071365529,Wine Shop
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,ALDI,53.2270205325597,6.562592475944416,Supermarket
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Bushalte Noorderplantsoen,53.22698549288171,6.561530017806669,Bus Stop
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Guyot Plein,53.221614335937154,6.561436938733446,Park
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Advocatenkamer,53.22161237566437,6.561426431365689,Lawyer
Ebbingekwartier,53.225259400000006,6.564718300000001,0.7227397013508212,Cafetaria De Wending,53.228751749207454,6.560911628008072,Snack Place
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Café De Koffer,53.21624758430439,6.555468152985574,Beer Garden
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,De Pijp Wine & Dine,53.2168472720711,6.559539627578334,Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Bakkerij Blanche,53.216517,6.55991,Bakery
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Tebrugge,53.21610939541672,6.556640645946086,Sandwich Place
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Miss Blanche,53.21667651366004,6.5598524435154175,Hotel
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Pernikkel,53.21635430944172,6.557246696775336,Deli / Bodega
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Broodje van eigen deeg,53.216628990723315,6.560939483444462,Bakery
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Café De Sigaar,53.216895,6.55979,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Doppio Espresso,53.216445,6.561224,Coffee Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Toko Semarang,53.214560015422904,6.563390598211687,Asian Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Croissanterie Pigalle,53.21761692354348,6.563481896624966,Bakery
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Ozan Döner Kebab,53.216464321739835,6.558034955052744,Falafel Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Hasret,53.21647531510687,6.557630655478388,Doner Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Ariola Delicatessen,53.2151653263172,6.565087996343437,Deli / Bodega
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Tante Truus,53.216254449700195,6.555503420484844,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,De Pintelier,53.21860684682149,6.56177324583391,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Vismarkt,53.2171094082167,6.564545631408691,Plaza
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,De Uurwerker,53.21871259853524,6.5616796023963575,Café
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Albert Heijn,53.21680981653539,6.563427114650465,Supermarket
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Warung Jawa,53.214566584522075,6.564390190698291,Javanese Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Van Erp,53.21803039348569,6.562521774575545,Liquor Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Dinercafe Soestdijk,53.218075582111894,6.562776691848181,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Dille & Kamille,53.218052499006816,6.562505613517104,Furniture / Home Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Fresh Today,53.21522282,6.564636826515198,Bakery
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Toscana,53.21534721145666,6.565010965280684,Ice Cream Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Doppio Espresso,53.21456800926814,6.565207020091293,Coffee Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Asgard Hotel,53.21392071846173,6.561999037731664,Hotel
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Simon Lévelt koffie & thee,53.21811027638932,6.5631206740221,Coffee Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Usva,53.215428719170355,6.56218022394914,Theater
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Le Souk,53.216004609324045,6.564473775098089,Food & Drink Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Bagels & Beans,53.218128604417075,6.563410493553775,Bagel Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Kaldi koffie & thee,53.21529416027271,6.55743847117785,Coffee Shop
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Frietwinkel,53.2149842730752,6.56514746617161,Friterie
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Café Mulder,53.21816070954565,6.562234248339539,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Café Wolthoorn & Co.,53.21825633641038,6.561772915191844,Pub
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Lunch & LavAzza,53.21650640452223,6.558265591874628,Sandwich Place
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Cantina Mexicana,53.216866552206724,6.564524541999747,Mexican Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Societeit De Sleutel,53.21888748226609,6.557663235519338,Diner
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,La Cubanita,53.21473600146969,6.562607458229614,Latin American Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Primark,53.2147536,6.556725,Clothing Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Pizzeria Napoli,53.21666465687787,6.558528288684561,Pizza Place
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Albert Heijn,53.2165818663989,6.560677712500414,Supermarket
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,SUBWAY®,53.216440093660324,6.56055037033525,Sandwich Place
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Kale Jonker,53.21473412977467,6.5621999547465135,Bar
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Fresh today,53.215426,6.558092,Mediterranean Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Spices,53.217154,6.556921,Indian Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Noordelijk Scheepvaartmuseum,53.21624134817189,6.560034281429337,History Museum
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Cafeteria De Zeeheld,53.21270223183558,6.555557296804491,Fast Food Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Café De Keyzer,53.21826113301541,6.561868986131661,Pub
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Kruidvat,53.21591044207832,6.557566225477859,Drugstore
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,MediaMarkt,53.214882270117094,6.557701407121934,Electronics Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Amac,53.21583292892879,6.557744574552729,Electronics Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,McDonald's,53.21592234,6.55733504,Fast Food Restaurant
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,HEMA,53.215305,6.5572097,Department Store
Westerhaven,53.215085200000004,6.557968499999999,0.8016570919067881,Basic-Fit,53.21527630257436,6.557162584165561,Gym / Fitness Center
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Groninger Museum,53.2123388738623,6.565974653488134,Art Museum
Stationsgebied,53.21136510000001,6.564903200000001,0.8808128391418212,Starbucks,53.210951312113956,6.564742773771286,Coffee Shop
